id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
GoolZEElBUL0mVWA,8,80.30000000000001,660885.0,33.5,False,0.0849,0.0128,-21.662,6,0.579,0.786,1963,53,0.0451,132.682,4,9
0ijlZMHKQSZX8+bM,5,27.700000000000003,460725.0,47.9,False,0.16,0.0224,-11.966000000000001,5,0.585,0.483,1967-05-12,61,0.0495,53.905,4,17
8mVivXk/BO/nM8Gi,2,64.5,451125.0,90.4,False,0.0834,0.0,,6,0.0293,0.671,2011-01-01,80,0.0462,105.97,4,13
fGuwVa9yH7zKI95j,11,44.5,584351.0,91.7,True,0.108,0.175,-8.552,6,9.62e-06,0.439,1991-03-20,54,0.0693,106.54,4,13
FwZDEW6IxWvRRoIM,8,57.4,472477.0,17.599999999999998,False,0.119,0.437,-16.848,5,0.928,0.497,2023-09-15,67,0.213,78.929,4,9
H9x6uxu5P3Md5pSg,11,63.0,391043.0,69.39999999999999,False,0.0719,0.0,-7.513999999999999,5,0.00281,0.216,2018-06-22,75,0.0253,97.005,4,14
WK8vcitW0giiX6Zn,1,58.9,288057.0,66.10000000000001,False,0.158,1.35e-05,-13.062000000000001,6,0.0166,0.619,2023-09-12,72,0.28,217.969,4,1
tv86bcUK0g5Ysiw4,1,43.5,731657.0,98.7,False,0.268,0.0847,-4.334,5,0.000195,0.101,1990-09-26,70,0.16,103.16,4,12
ETq+4D3wYqOUd1NG,0,37.2,639471.0,,False,0.161,0.139,-21.994,5,0.942,0.217,1963-02,61,0.0323,70.334,4,7
sYDMmptA8CJhfGdU,6,47.199999999999996,474537.0,97.6,False,0.0956,0.0145,-5.27,5,0.00036,0.141,1990-09-26,51,0.0899,104.996,4,12
2ftDwZ152XnBxS5D,6,55.7,533341.0,98.1,False,0.364,0.0108,-3.75,5,0.0267,0.364,2022-09-15,60,0.137,149.904,4,1
g8o6CPE1RyVeoDWO,9,48.3,699817.0,36.4,False,0.0542,0.299,-16.56,5,0.564,0.349,1967-01-01,55,0.0265,98.445,4,10
uuOqmpohSrTViAmK,6,74.3,449165.0,91.3,True,0.107,0.00511,-8.824,6,0.0891,0.64,2020-04-24,46,0.181,,4,12
IVZLfYnxHK38ui/e,9,78.60000000000001,625817.0,62.7,False,0.181,0.00186,-17.354,6,0.00737,0.831,1982-01-01,62,0.0339,126.461,4,8
FH/hZkibMF3ANYbg,11,27.800000000000004,555605.0,98.5,False,0.104,0.000235,1.1320000000000001,6,0.000234,0.342,2008-08-20,60,0.129,104.803,4,28
xyiaQF8Ah/P21QlY,2,32.1,425205.0,62.5,False,0.345,5.08e-05,-5.438000000000001,5,0.491,0.777,1966-06-22,55,0.0302,107.338,4,24
jysaGVihZieri30Z,8,35.6,684751.0,9.370000000000001,False,0.209,0.096,-28.28,5,0.957,0.278,1959,56,0.0353,86.669,3,12
5fAfxSlioc6nPpLS,5,62.6,420005.0,96.1,False,0.684,0.0024,-2.1740000000000004,6,0.000407,0.668,2014-12-29,53,0.0687,128.01,4,1
eqeH/un9WeVToS6i,7,63.2,399255.0,80.4,False,0.17,0.0,-7.218,6,0.101,0.35,2018-07-27,70,0.0503,92.456,4,11
+BKolo0dfjqK+AQP,7,54.900000000000006,587417.0,44.0,False,0.107,7.37e-06,-11.384,6,0.232,0.214,2021-01-08,79,0.0264,128.01,3,30
8iS4FZEgmCR6T17R,0,41.699999999999996,575691.0,42.0,False,0.185,0.00111,-21.092,5,0.186,0.517,2020-09-18,58,0.06,147.143,4,35
46nwiloUBdqJP30W,7,45.7,345391.0,41.199999999999996,False,0.275,4.35e-05,-17.276,5,0.0516,0.44,1969-08-15,57,0.0369,129.423,4,12
o7FNN059EgjMiR9E,4,69.89999999999999,473417.0,,False,0.0897,0.655,-5.7059999999999995,5,0.0483,0.264,2013-09-02,67,0.0481,128.026,4,1
qS4v3oLcvdnllDlL,9,61.6,439951.0,,False,0.228,0.0,-3.039999999999999,5,0.0275,0.375,2011-01-01,73,0.0278,111.934,4,13
zili6nQBoCHhV3nM,11,72.2,402325.0,75.8,False,0.308,0.0,-3.9540000000000006,5,0.0111,0.62,2010,74,0.0471,128.047,4,14
Mx0d3fQnUySiY18+,10,60.199999999999996,393753.0,96.5,False,0.0859,0.00202,3.082,6,0.000269,0.215,2014-12-08,53,0.074,128.14,4,1
Glyfgb48IN7416/2,11,53.300000000000004,366325.0,90.7,False,0.386,0.0,-2.5860000000000003,6,0.0292,0.7,2018-06-01,82,0.0406,150.99,4,17
X9exD8zfNs/LfqO4,6,,461125.0,,False,0.0787,0.469,-8.976,5,3.63e-05,0.623,1987-01-01,56,0.0729,131.919,4,9
V/bx6raiB32iGqWZ,4,43.7,444885.0,94.8,False,0.146,0.000261,-7.082000000000001,5,0.000716,,1982,64,0.0554,,4,16
1c11fwgEZ/98i8gf,0,30.3,825925.0,64.8,False,0.407,0.053,-8.59,6,0.642,0.644,1970-11-01,56,0.0512,170.379,3,14
q3S8d3/tPlC+Oxtv,0,71.89999999999999,567151.0,61.5,False,0.0573,0.0492,-22.348,6,0.0345,0.961,1974,52,0.122,170.888,4,9
+CWx3vchUP5E4JlX,1,64.8,365657.0,54.400000000000006,False,0.087,2.93e-06,-12.925999999999998,6,0.343,0.619,1987-01-01,52,0.179,153.063,4,14
BM0bJq2+BsogB6uG,4,60.9,467445.0,37.8,False,0.28,0.0,-14.655999999999999,6,0.835,0.515,2015-11-13,86,0.438,100.418,4,19
/CgzmyVxRzpKZOCQ,11,43.3,352377.0,70.0,False,0.102,0.324,-11.393999999999998,6,0.843,0.8,2001,49,0.163,80.623,4,25
Cpaerq0RfGYEz/Q8,1,78.7,248661.0,88.1,False,0.0683,0.0866,-14.564,6,0.0231,0.53,2020-08-25,49,0.0992,160.025,4,1
OUT8iMxSAKIpa9UQ,4,58.4,430057.0,27.800000000000004,False,0.255,0.21,-32.132,6,0.55,0.75,1947,48,0.0312,81.712,4,16
cNtJas+fxvKdcMyj,5,27.1,278457.0,16.5,False,0.118,1.6e-06,-36.304,6,0.729,0.203,1968-01-01,80,0.0351,77.082,4,11
NfELWZWW98KQF+8M,6,50.6,540511.0,96.7,False,0.167,0.41,-0.9459999999999997,6,6.59e-05,0.488,2004,60,0.0451,129.704,4,8
ELZRwMSIRzf4BLsk,2,36.4,457177.0,93.5,False,0.0317,0.729,-8.096,6,8.58e-06,0.478,2004-08-31,65,0.0724,92.717,4,10
tjNQB+Oi9rkZ78Uv,0,89.2,689097.0,43.3,False,0.0308,0.000892,-22.612,5,0.0277,0.924,1982,58,0.0699,128.029,4,8
DhqWrm/L6Mq4ueMD,6,64.7,431349.0,58.5,False,0.165,0.0,-7.246,6,0.00314,0.353,2013-01-01,82,0.0512,131.934,4,13
OgHxHnH/fx8D5cyM,3,77.5,417577.0,61.3,False,0.134,2.33e-05,-4.172000000000001,5,0.109,,2018-05-11,85,0.0542,100.066,4,13
zhYaNiphcjn+BHa7,0,56.10000000000001,531405.0,97.7,False,0.275,0.147,-1.354,6,0.000473,0.89,2016-10-08,40,0.0803,75.029,4,1
JBAv+ykL/aVniRZx,6,60.5,456377.0,86.4,False,0.113,0.000827,-5.73,6,0.13,0.736,2006,72,0.0292,122.918,4,11
4cYVnZbdfHTU+18p,11,64.9,423755.0,,True,0.0626,0.328,1.2240000000000002,6,0.000744,0.208,2014-08-15,53,0.112,127.964,4,1
FBNKIQA64ZW/iABk,5,61.199999999999996,,,False,0.202,0.266,-12.178,5,0.804,0.484,1959-01-01,58,0.0467,126.358,4,8
y4k+r8VEL0rgqk+Q,0,80.0,1089285.0,80.2,False,0.0971,0.00379,-5.878,6,0.23,0.82,2003-01-01,62,0.166,97.586,4,13
4q+5uN8ueCKHoerY,0,44.0,688831.0,68.30000000000001,False,0.604,1.99e-06,-6.6259999999999994,5,0.0161,0.164,2012-05-25,57,0.0326,136.118,4,12
UmtNgS6ggtmBCLsp,2,47.5,398457.0,95.3,True,0.104,0.00338,-8.902,6,0.000291,0.232,1993-09-02,61,0.15,,4,16
10r21JA7LxkchFdF,0,55.1,716405.0,11.899999999999999,False,0.119,0.00264,-25.936,5,0.924,0.243,1957,57,0.0435,70.129,4,4
3o9BMHIBxucqZO0t,8,,387685.0,32.0,False,0.0609,0.649,-14.95,6,0.907,,1951,58,0.0387,116.648,4,21
6ZCETDITSZWnJt1r,6,58.8,465525.0,56.8,False,0.0792,0.0,,6,0.16,0.952,1976-09-28,74,0.0672,106.938,4,21
5ojPEjpIm6AHI6xu,11,56.8,352457.0,62.1,False,0.274,0.000577,-7.789999999999999,6,0.356,0.346,2008-01-01,69,0.0261,136.094,4,12
F4z6lkmeRPOMhJoh,6,65.0,558753.0,,False,0.134,0.651,-3.7840000000000007,6,0.000638,0.222,2014-04-28,52,0.0885,127.951,4,1
on+5E1ZZNy1hVyn1,1,84.5,401711.0,56.10000000000001,False,0.0383,3.49e-06,-5.506,5,0.211,0.811,2018-05-11,79,0.0778,109.974,4,13
BFcnWGa6MhnR49P/,7,37.8,511205.0,,False,0.867,0.0351,-17.146,6,0.436,0.838,1995-03-07,53,0.0673,131.577,4,19
+plh5G/tXod9lRpK,2,35.3,543311.0,92.10000000000001,False,0.314,0.065,-6.279999999999999,6,0.0488,,1991,57,0.0758,145.589,3,12
3pH8wGihVhifrpM5,4,67.5,368521.0,54.6,True,0.167,0.00441,-10.432,5,0.556,0.607,2023-08-25,76,0.0511,77.415,4,11
IHSBxVBG0UqsAple,10,49.4,710671.0,18.2,False,0.129,0.00036,-17.232,5,0.79,0.21,1957-03-18,57,0.0443,112.689,4,19
7pSLAdd/zjO7VYjJ,6,75.2,403325.0,48.8,True,0.0936,9.11e-06,,6,0.297,0.533,2020-01-17,84,0.0705,136.041,4,16
AyL3rfWZuyspSf0j,4,52.2,503205.0,37.9,False,0.114,0.925,-23.192,5,0.635,0.454,1961,56,0.0286,133.698,3,9
Yld785tNJvAj5Afo,0,,399283.0,39.2,False,0.0839,0.0045,-17.656,6,0.177,0.706,2014-08-26,59,,171.274,4,6
wLFq+yGtqlv3KQVK,10,48.9,548885.0,74.7,False,0.0422,9.82e-05,-11.59,6,0.0655,0.626,2021-06-18,48,0.101,109.799,3,58
Oqi4HkSv+U4dO0Vf,4,34.2,332725.0,91.0,False,0.0823,0.000121,-10.496,6,4.02e-05,0.547,1980-11-08,77,0.0758,140.452,4,27
eLqvWD6yIj1dxfrj,9,51.800000000000004,467125.0,37.6,False,0.0976,0.86,-31.496000000000002,5,0.933,0.744,1974-01-01,66,0.0431,158.089,4,10
Uq1IQUytHQmDWVWo,9,55.300000000000004,468617.0,74.7,False,0.154,0.0,-5.864000000000001,6,0.106,0.521,2015-06-02,68,0.0279,90.012,4,12
+kSX0exbbER9yqIA,11,81.3,301609.0,74.9,True,0.095,0.0285,-7.086,5,0.13,0.935,2022-09-15,49,0.149,170.051,4,1
iG4qYKkpuoDy0OpA,10,65.3,640511.0,14.899999999999999,False,0.0986,0.000983,-30.732,5,0.867,0.481,1964,69,0.0392,130.359,4,18
qfM2tgTWv0V5pqOf,0,44.3,370325.0,10.4,False,0.191,0.0,-29.084000000000003,6,0.913,0.394,2007-05-03,69,0.101,76.497,4,14
3slSe6SdHRfEnoaa,11,56.39999999999999,450297.0,,False,0.109,0.0,-4.84,5,0.00125,0.393,2012-01-01,78,0.0461,91.972,4,14
GQJsFvtqCHQ69vHu,4,64.3,369399.0,81.69999999999999,False,0.126,0.00239,,5,0.0164,0.381,2016-08-19,53,0.0472,128.119,4,1
mP6BI/kFn4bdQlzs,7,,432877.0,51.1,False,0.221,0.000468,-12.370000000000001,6,0.355,0.179,2023-08-25,65,0.0304,80.082,3,11
1xkOUCllZRG1jsta,0,58.8,411337.0,3.8699999999999997,False,0.116,0.823,,5,0.978,0.342,1959-06-02,61,0.06,83.4,4,13
8tdl19QHWV51iS0k,5,54.900000000000006,294197.0,74.8,True,0.364,2.96e-05,-6.616,5,0.0492,0.353,2023-08-18,60,0.047,,4,12
FSr12sLOF5lX5vWP,0,48.699999999999996,465071.0,65.0,False,0.0933,0.0,-5.390000000000001,6,0.191,0.456,2020-10-23,80,0.0253,151.964,4,23
XJOrNoIE/4C1LtTo,4,75.4,339005.0,95.5,False,0.237,5.22e-05,2.802,6,0.364,0.966,2019-10-03,48,0.0874,160.031,4,1
/v1eQb1en00SSIA6,9,56.3,356297.0,66.4,True,0.0849,0.0,-5.087999999999999,6,0.335,0.688,2021-05-21,87,0.154,166.928,4,11
PHgMHI4StIu0N5BB,0,67.30000000000001,402937.0,37.7,False,0.332,0.0,-23.282,6,0.586,0.713,1929,59,0.0697,88.973,4,14
ABVCN6ia2vwhxata,9,53.900000000000006,808671.0,83.39999999999999,False,0.119,0.000516,-9.918,5,0.000646,0.339,1991-08-12,67,0.0364,131.383,4,12
oVb7JsMV3cGv9b+a,0,79.2,1034805.0,49.5,False,0.074,0.00175,-18.206,6,0.239,0.719,1969-01-01,54,0.0527,118.066,4,10
xmRVSh8d1dIk/C26,7,62.2,587963.0,22.900000000000002,False,0.125,0.0786,-19.104,5,0.65,0.206,2023-09-29,66,0.0504,113.477,5,10
y/KUDRurLOZi2A08,2,52.0,519791.0,33.300000000000004,False,0.188,0.0,-18.016,6,0.816,0.198,2003-01-01,66,0.0302,74.165,4,17
hNFGEzg8LX0YKb1i,7,63.3,385605.0,53.5,False,0.0999,1.34e-05,-8.154,5,0.0878,0.718,2023-09-29,66,0.189,170.013,4,16
89zjY9ExLBR/kHp1,11,71.3,485471.0,57.9,False,0.174,0.0,-11.132000000000001,6,0.338,0.511,2002-01-15,69,0.0413,125.179,4,13
ARRfOnthk9Z4//wz,0,62.6,456293.0,,False,0.141,0.0,-9.692,5,0.276,0.428,2021-05-14,79,0.0318,87.977,4,1
/myUtTJLdD1GmkgT,5,47.0,406937.0,30.8,False,0.115,0.039,-32.326,6,0.82,0.857,1963-01-01,54,0.0369,115.459,4,18
4NeFX/mA120Bs+os,9,26.5,793977.0,97.3,False,0.205,0.0942,-7.257999999999999,6,5.15e-05,0.27,1984-07-26,61,0.173,148.506,4,64
W+0WWX76s7CHHxSg,0,72.3,362991.0,8.110000000000001,False,0.509,0.0,-23.226,6,0.779,0.36,1952-04-01,66,0.0631,,4,18
gS0+GOhlORDc2W+T,4,63.800000000000004,434245.0,36.7,False,0.0999,0.0,-10.812,6,0.84,,2017-02-10,68,0.0266,71.957,4,12
hydtTcVvQYul+Fle,10,69.3,366271.0,45.4,False,0.156,0.000315,-15.55,5,0.417,0.914,1997-11-04,47,0.03,,4,16
wOHkOQEyT4VHId6w,8,45.4,648271.0,26.0,False,0.0675,0.00078,-21.386,5,0.539,0.598,1959-12-14,70,0.0401,174.322,5,7
h3EpxnLVraxK0VsU,7,50.4,694885.0,85.6,True,0.114,0.359,-7.542,6,0.000748,0.585,1994,64,0.0423,95.402,4,12
Gh0ABsWcGSWBLRbr,2,29.4,332805.0,61.1,False,0.114,0.435,-7.536,6,0.0226,0.567,2001-04-03,53,0.0348,178.191,3,16
B2JB4ynlFb7VC9ag,11,32.5,785205.0,98.5,False,0.351,0.107,-2.8819999999999997,6,0.00177,0.221,1990-10-04,71,0.151,,4,13
0pyDznY4F6HYKWy5,5,62.0,409531.0,80.5,False,0.285,9.15e-05,,6,0.00564,0.586,2015,73,0.0417,122.062,4,17
AtbbbHSSnm4t4JoK,0,73.0,494751.0,23.5,False,0.0663,0.0112,-25.552,6,0.527,0.624,2005-03-29,51,0.0355,87.226,4,15
E8F7PnVZGwCBeFLz,9,42.1,514405.0,79.10000000000001,False,0.146,1.48e-05,-4.996,6,0.0117,0.499,2014-07-04,70,0.0496,130.075,4,12
JYx/qZGZTWxKEe1Y,5,63.9,552671.0,75.0,False,0.282,0.0335,-18.588,6,0.324,0.851,1974-06-01,54,0.0557,107.174,4,8
iXmGu2lyVBR3z21N,2,64.0,506671.0,49.6,False,0.183,4.63e-05,-17.248,6,0.616,0.954,1971,54,0.0413,116.632,4,10
xmy0C60BE3gkswKs,7,52.7,435205.0,90.60000000000001,False,0.14,0.000277,-4.795999999999999,5,0.000246,0.0435,2023-09-29,55,0.07,149.94,4,1
0lqjugN7o1xo5DCP,5,55.00000000000001,519629.0,17.9,False,0.0746,0.368,-19.962,6,0.965,0.349,1963,55,0.039,129.536,4,22
nP0hFUxbzL6DC/ov,0,53.2,402885.0,6.569999999999999,False,0.0946,0.00488,-33.272,5,0.94,0.292,1956,69,0.0406,128.607,4,14
RNc0BHBBbUlJZ65u,11,75.8,456657.0,58.599999999999994,False,0.0743,0.0028,-21.922,5,0.033,0.947,1972-05-01,70,0.056,154.629,4,10
geViR9LqKHRy1but,7,41.9,529605.0,87.8,True,0.139,0.559,-7.704000000000001,6,0.000594,0.666,1994,68,0.0553,147.385,4,12
8/my9rg65/JGqEDp,1,70.5,363577.0,48.3,False,0.202,0.0265,-19.418,6,0.15,0.713,1957,49,0.0542,122.863,4,24
DOX1aLQ2yBy5m8l4,11,67.2,458165.0,59.3,False,0.214,0.0,,5,0.0223,0.438,2015-10-09,70,0.0304,98.02,4,16
dFcc4NulabvC4MxQ,9,55.400000000000006,464911.0,49.0,False,0.327,0.00728,-12.45,6,0.736,0.578,1969,46,0.0267,67.591,4,12
1ecZXVYW2jmFQPtq,3,,510457.0,30.5,False,0.208,0.0846,-19.87,5,0.936,0.282,1963-02,68,0.0316,108.229,4,7
hN0SNLwUeb69xNtj,7,56.599999999999994,326885.0,42.4,False,0.175,0.00456,-12.378,5,0.669,0.431,1956,46,0.0392,105.768,1,24
+KAoZ/CLTLoXRdNe,7,82.19999999999999,316005.0,39.1,False,0.177,4.57e-06,-16.73,6,0.55,0.811,2017-11-13,47,0.263,115.261,4,10
Br4QVQLypfcfBQmF,10,77.5,385875.0,66.2,False,0.0928,0.0648,-10.51,6,0.117,0.257,2023-10-05,78,0.0408,112.014,4,1
0z+Nb3mmQgYzGEo6,4,25.5,548431.0,97.7,False,0.0776,2.8e-06,-4.343999999999999,5,0.00852,0.31,1988,46,0.11,161.738,4,8
aRs8rJn203oTx/41,7,42.5,713257.0,4.6899999999999995,False,0.137,0.0,-32.224,5,0.955,0.154,1957-02-25,63,0.0354,135.335,4,19
jcTZvHp1pAGMUs1o,11,,863045.0,97.39999999999999,False,0.242,0.0492,-5.682,5,0.0289,0.331,1984,46,0.104,136.138,4,8
AKj2UzYepc/JL5mo,0,47.699999999999996,560431.0,85.9,False,0.265,0.000155,-12.25,6,0.000333,,1988,66,0.0387,91.009,4,15
aNU2J4W3t5O/BXer,8,49.9,437137.0,48.8,False,0.152,0.0,-7.321999999999999,6,0.615,0.311,2023-07-14,64,0.0601,124.739,3,1
70rdU9dxnl2WDuvU,9,81.39999999999999,600005.0,67.2,False,0.061,0.0,-19.136,6,0.0435,0.933,1976,73,0.0619,109.394,4,9
hyj2p7tDpustZ28K,1,61.3,462485.0,62.2,False,0.37,0.0,-6.587999999999999,5,0.00882,0.484,2013-10-04,81,0.0334,80.003,4,16
lQiLuWRhfuaQFg38,7,53.5,1319045.0,25.8,False,0.115,8.95e-05,-13.998000000000001,5,0.768,0.281,1958,59,0.033,110.953,4,6
64H2Bau1+gLm0oIB,7,79.5,416081.0,34.1,True,0.12,6.53e-05,-10.738,5,0.59,0.313,2023-09-19,77,0.166,119.872,4,1
Rd5iVGw1PoY8dG1U,1,56.00000000000001,,73.0,False,0.179,0.144,-6.380000000000001,6,0.219,0.963,1980,49,0.0362,151.594,4,13
eUuQGMMWl6KMigtj,11,53.7,591391.0,69.5,False,0.084,0.188,-14.760000000000002,6,0.00393,,1997-09-09,52,0.0377,131.307,4,13
eZx/Qp57XomNsO5s,10,45.7,417925.0,94.8,False,0.0536,0.0,,6,0.0191,0.878,2012-01-01,74,0.0354,148.0,4,11
8Ad2eRSOMwlAoVYY,9,90.0,582645.0,70.89999999999999,False,0.0863,0.00047,-20.366,6,0.296,0.897,1970-11-21,60,0.0636,105.822,4,12
cPC8EjdIkmFIEf0n,2,49.0,724805.0,33.800000000000004,False,0.109,4.31e-06,-22.314,6,0.472,0.463,1973-06-01,46,0.2,140.533,3,10
eowdet9zRZOHc5ts,7,42.1,515391.0,8.0,False,0.135,0.859,-38.59,6,0.903,0.0546,1981-02-02,61,0.04,122.044,3,10
b/Y1s0yLrTQVw2gn,11,86.6,398885.0,81.3,False,0.0779,0.0,-3.1259999999999994,5,0.38,0.969,2017-04-20,88,0.0554,121.998,4,16
SKag1n5TBIl+nWCn,2,73.7,415005.0,76.6,False,0.085,0.00523,-8.008,6,0.00926,0.886,2021-07-22,38,0.0444,143.97,4,8
2ClpcCJrDsTwNStr,1,67.4,323071.0,53.7,False,0.131,0.0,-16.942,5,0.566,0.809,1974,75,0.0363,110.578,4,14
rFXNm802VtPpKBqs,8,47.599999999999994,707577.0,,False,0.0557,0.158,-8.502,6,0.0642,0.109,1983,65,0.0975,91.955,4,19
3JfTPZMLqWIvY/NU,11,83.8,533125.0,38.1,False,0.0364,0.0988,,5,0.00912,0.95,1984-11-15,67,0.0351,117.708,4,7
TTa1mzZ+/pA3Nz+4,11,86.9,,64.8,False,0.126,2.17e-05,,5,0.121,0.9,1981-11-14,79,0.0633,125.035,4,9
8gkpBA60wPgg52wR,9,62.3,488911.0,73.4,False,0.145,1.75e-06,-6.896000000000001,6,0.0162,0.37,2016-04-01,73,0.107,107.853,4,15
snwg4836EJmZ71UB,4,66.3,483817.0,91.0,False,0.112,0.675,-5.2620000000000005,5,0.00052,0.708,1992-06-14,70,0.0495,140.044,4,28
VM2sb/NWJCLfxmrU,0,56.699999999999996,325737.0,12.4,False,0.106,0.0,-27.892000000000003,6,0.792,,1960,54,0.0562,79.37,4,12
xhBgZ+qXpjT+xDeX,7,29.4,629765.0,73.6,False,0.102,0.0418,-10.922,5,0.282,0.753,1969,56,0.151,208.576,3,12
6o3tsN/CmmNCAVay,2,44.9,356885.0,41.199999999999996,False,0.452,7.01e-06,-9.38,6,0.581,0.432,2011-10-18,55,0.0297,144.185,3,71
unnCe2YHVE+45DyX,9,64.2,431605.0,70.8,False,0.0844,0.0103,-21.804,6,0.0346,0.775,1971-08-01,46,0.0543,108.143,4,12
9tEzS1j/F/HwnZcA,11,54.7,649471.0,46.0,False,0.0983,0.442,-12.518,5,0.344,0.543,1969-12-05,65,0.0256,90.768,4,9
IJgJarPy92qTyELj,10,69.1,310565.0,74.8,False,0.134,0.25,-11.828,5,0.0217,0.908,2007-04-17,51,0.109,82.861,4,11
a3s6qivoWnlDokRa,5,67.60000000000001,324085.0,33.4,False,0.32,0.0,-16.144,6,0.862,,1993-06-08,61,0.0508,158.0,4,46
tCqMyqp9OXr3dNwk,0,61.199999999999996,858537.0,52.6,False,0.183,0.0331,-12.116,5,0.727,0.594,1962-05-28,58,0.0272,129.341,4,9
KIEwAXxwqyIz8y6Z,2,86.9,972377.0,50.3,False,0.187,0.00837,-20.608,6,0.0818,0.914,1979-07-30,60,0.0479,112.664,4,7
8OArQDpTNNGjj7Ag,7,71.3,462005.0,96.89999999999999,True,0.655,0.0432,-2.3840000000000003,6,0.00434,0.0397,2019-08-23,42,0.23,100.003,4,1
GMcndcuZYjWnoabE,1,74.4,336111.0,97.2,True,0.113,1.62e-06,-10.61,6,0.0854,0.631,2021-01-29,49,0.255,155.988,4,10
Phy9ZDb7OHKSFuGf,0,56.2,475471.0,80.0,False,0.199,0.0,-5.808,6,0.0814,0.471,2017-06-09,72,0.112,95.029,4,17
SqUGbex8OGRLrJTC,4,62.9,376325.0,1.92,False,0.106,4.3e-05,-34.904,6,0.989,0.335,1989-11-07,53,,169.254,4,72
v2zy0wwst6qEPI5D,1,55.300000000000004,441151.0,87.2,False,0.0659,0.0,-0.6639999999999997,5,0.198,0.638,2009-04-07,75,0.0782,172.138,4,11
w1RyqZrxjnpPOvwP,9,65.5,396885.0,56.00000000000001,False,0.115,0.0,-8.714,6,0.749,0.599,2017-11-03,75,0.0486,140.975,4,15
M/gK9SKJGG2Ry/hq,0,53.2,1125285.0,15.1,False,0.116,0.00136,-29.531999999999996,6,0.706,0.211,1959-08-17,65,0.0376,136.759,4,21
gZrQDArAHI4V260p,0,65.4,401577.0,76.0,False,0.299,0.0,,5,0.0797,0.41,2015-11-13,84,0.045,99.945,4,19
5ScXLOdIDQbo34vR,1,79.60000000000001,500841.0,85.8,False,0.166,3.27e-06,-8.672,5,0.0741,0.824,2015,60,0.0439,128.013,4,14
lYnBH5deJjfyTOdU,2,78.4,467205.0,70.8,False,0.0913,7.5e-05,-13.282,6,0.457,0.748,1972-07-01,64,0.11,120.11,4,11
66r8dJim23ETOg0U,8,80.10000000000001,365817.0,60.099999999999994,True,0.145,3.23e-05,,5,0.0777,0.74,2022-05-06,81,0.255,159.969,4,1
n50wejx27dlOCYf7,8,51.9,371283.0,73.1,False,0.784,1.33e-05,-5.018000000000001,5,0.0359,0.301,2015-09-11,50,0.0504,,4,1
Bdpl6SJGn3YPwFt9,7,49.7,456725.0,8.6,False,0.124,0.00106,-22.158,6,0.974,0.171,1960-01-01,55,0.0443,129.332,4,10
FzZ2uql/nYPceRPs,9,52.300000000000004,519525.0,56.8,False,0.1,0.00534,-20.168,6,0.652,0.813,1990-01-01,46,0.0751,135.448,4,14
E89tiI6s5uDV0kJr,7,35.699999999999996,912629.0,96.0,False,0.112,0.0185,-2.216,6,7.24e-05,0.237,2011-09-21,53,0.145,120.29,4,10
BllZnir+1fkvwmdQ,2,57.4,358159.0,74.5,False,0.11,0.0,-8.326,6,0.319,0.693,2015-10-30,71,0.0507,,4,11
vWUu0wIkG2QChL7I,9,27.400000000000002,845871.0,72.6,True,0.0993,0.0113,-18.082,6,0.000212,0.426,1990-07-20,70,0.0449,146.449,4,12
/XAEY2G7zXB7AAsG,4,41.699999999999996,383925.0,6.4399999999999995,False,0.126,0.000134,-34.374,5,0.971,0.138,1993-08-02,55,0.0359,113.713,4,15
prW6b2pAx6dIV3IP,10,34.1,516217.0,,False,0.157,0.00785,-31.218000000000004,6,0.909,0.128,1962,55,0.0348,174.365,3,12
DVcSh97FXu5divLV,0,57.8,370191.0,89.60000000000001,True,0.126,0.00513,-6.398,6,0.00104,0.576,1994,61,0.0497,129.843,4,12
H5jAXZkr2jK9fS7s,1,35.5,423071.0,3.04,False,0.116,0.0555,-35.958,6,0.989,0.188,1957-01-01,68,0.0361,90.495,3,12
0Nji31tM8LnW7mRw,10,85.1,601391.0,66.9,False,0.108,0.0852,-14.123999999999999,6,0.239,0.911,1972-07-01,64,0.0379,126.624,4,23
aDpCeHj7TSHP42Xy,0,57.49999999999999,1051231.0,18.7,False,0.166,0.877,-21.162,5,0.927,0.342,1961-08-01,55,0.0512,107.469,4,6
XgeYy2abIMvd/G9L,8,50.3,1286259.0,28.599999999999998,False,0.156,0.00112,-25.85,6,0.643,0.569,1957-11-01,54,0.045,136.098,4,5
AsEkT97DLcNHo9Q0,4,73.9,462777.0,75.6,True,0.37,0.0,-4.656000000000001,6,0.0136,0.523,2012-01-01,73,0.0394,110.028,4,33
agNJJ0Rmp7jyAfmo,7,64.2,375451.0,70.6,False,0.25,0.0,-8.744,5,0.518,0.896,2023-03-03,86,0.052,136.851,4,15
qOiQFvRCf96lk+n5,11,67.4,599471.0,51.7,False,0.0697,0.0,-17.45,6,0.226,0.482,1990-01-01,68,0.0726,,4,10
ULz+WcSiO7BA4Suy,0,56.10000000000001,580591.0,34.599999999999994,False,0.104,0.399,-20.192,5,0.873,0.697,1957,57,0.0409,93.689,4,8
yELrDOHBvsS/+cGO,10,51.7,709151.0,27.3,False,0.979,0.774,-29.558,5,0.866,0.321,2001-04-02,54,0.0627,63.423,4,10
